ID,문장,유형,극성,시제,확실성,label
TRAIN_00134,"인공지능과 같은 기술들이 이제는 수도꼭지만 틀면 나오는 수돗물처럼 일상적으로 구매할 수 있는 상품이 되어버린 지금, 수도 배관을 공급해 주는 역할을 하는 이들 기업은 CES에서 울려 퍼진 ＇인공지능 합창＇만큼 좋은 일도 없었을 겁니다(그래서 이들 회사의 주가는 CES 2020 이후 크게 올랐습니다).",대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_00135,유아이패스는 최근 특별한 코딩 기술이 없어도 엑셀처럼 RPA를 활용할 수 있는 솔루션인 ＇스튜디오 엑스(StudioX)＇를 출시했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00136,베스파는 이와함께 ＇키베라＇의 크리스마스 코스튬을 추가하고 기존 80칸이던 가방 용량을 280칸으로 확장했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00137,제1야당인 자유한국당이 이 제도를 반대하는 이유는 무엇인가요.,대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_00138,"＂우리가 우리 적들을 인간으로 보지 않고 악마화한다면, 우리는 차이를 평화적으로 해결할 가능성을 포기하는 것이다.＂",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00139,축사에 나선 재정·통화·금융당국 수장들은 금융혁신을 새해 한국 금융의 화두로 꼽았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00140,더 큰 문제는 게임에 대한 부정적인 인식이 더욱 확산될 수 있다는 점이다.,추론형,긍정,미래,확실,추론형-긍정-미래-확실
TRAIN_00141,모바일인덱스에 따르면 ＇일곱개의대죄＇는 27일 오전 1시부터 일본 애플 앱스토터 게임 매출 1위에 등극했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00142,물론 건전성이나 전산 역량 등 일정한 자격을 갖춘 핀테크 사업자에게만 결제망을 개방할 것으로 예상된다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_00143,자취생들에게 제일 그리운 밥은 집밥이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00144,중국 우한에서 약 1600㎞ 남서쪽이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00145,딜스플러스는 가격이 저렴한 서비스나 제품인 이른바 ＇딜＇을 보여주는 웹페이지였다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00146,시중은행에서 판매하는 일부 신용대출 상품의 경우 연소득(연봉)의 최대 150%까지 대출이 가능하지만 훌쩍 높아진 금리 탓에 실수요자들이 ＇한숨＇을 짓고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00147,해상에서는 서해상을 중심으로 돌풍과 함께 천둥·번개가 치는 곳이 있겠다.,예측형,미정,미래,불확실,예측형-미정-미래-불확실
TRAIN_00148,특히 연장 공연에는 현재 ＇데스노트＇에 출연 중인 전 배우들이 그대로 참여를 확정하며 더욱 기대감을 높이고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00149,이는 소비자물가 통계를 내기 시작한 1965년 이후 가장 낮은 상승률이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00150,"1970년은 강남 개발이 한창이던 시기로, 봉은사 당시 주지는 사찰 소유이던 땅을 판매 거부했다.",사실형,부정,과거,확실,사실형-부정-과거-확실
TRAIN_00151,먼지통을 자동으로 비워주는 기능도 있다.,사실형,긍정,현재,불확실,사실형-긍정-현재-불확실
TRAIN_00152,"또 기업 경기가 살아나며 법인세수는 18조9000억원 늘고, 실업률은 1.67% 하락하는 효과가 발생할 것으로 추산됐다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00153,＂영웅이 되어 돌아가기 위해서 온 것도 아니다.＂,추론형,부정,현재,확실,추론형-부정-현재-확실
TRAIN_00154,은행권 주담대 변동금리의 기준이 되는 신규·잔액 등의 코픽스(COFIX·자금조달비용지수)는 일제히 상승했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00155,화장실은 단지 배 속 평안을 간구하는 생리학적 공간이 아니라 인류의 평안을 추구하는 기도처가 된다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_00156,식약처에 따르면 N95와 KN95 마스크도 KF94 마스크와 유사한 바이러스 차단 효과를 지닌다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00157,"당장은 미국과 러시아 등 주요국 정부가 우한체류 자국민 송환 작업에 들어갔거나 추진키로 한 데 이어 항공사들의 중국 직항 노선 운항 취소, 각 국 정부의 중국인 비자 발급일시 중지·국경 폐쇄 조치가 연일 나오고 있다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00158,"감사원은 기획재정부, 고용노동부, 과학기술정보통신부 등을 감사해 16일 발표한 ＇인구구조 변화 대응실태Ⅴ: 생산 인력 확충 분야＇에서 이같이 밝혔다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00159,가장 나쁜 규제는 옥석을 가리지 않는 일률규제다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_00160,이번 우승으로 세계랭킹 5위에서 4위로 한 계단 뛴 토머스는 앞으로 6개월 정도밖에 남지 않은 도쿄올림픽 미국 골프 대표 경쟁에서도 유리한 위치를 점하게 됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00161,결국 유성룡의 제안은 폐기됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00162,먼저 ＇베오플레이 A9＇은 동그란 원형 디자인이 돋보여 인테리어 오브제로도 각광받는 무선 스피커다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00163,네오위즈(대표 문지수)는 온라인 야구 게임 ＇슬러거＇에 ＇코리안 몬스터＇ 류현진 선수를 업데이트했다고 7일 밝혔다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00164,한전은 이재민 중 810명에 대해 생활안정자금 147억원을 선지급했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00165,"국토부는 주거급여 사각지대가 발생하지 않도록 관계부처, 지자체와 협조해 수급자 발굴을 위한 홍보 활동을 추진할 계획이다.",사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_00166,"이론상으로는 감염 가능성이 있지만, 혈액에서 바이러스가 검출되는 경우는 중증 환자 중에서도 극히 일부에서 나타난다는 설명이다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00167,나의 은어인 ＇shit＇의 어원부터 설명하겠다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_00168,"우리 영해 동쪽 끝에 위치한 민족의 섬 독도를 언제든지 갈 수 있는 울릉도공항은 1,200m급 활주로와 여객터미널 등이 건설되며, 운항 가능한 항공기는 상업용 기준으로 50인승 이하 크기를 가진 기종으로, 그 유일한 항공기가 하이에어가 보유하고 있는 ATR 72 모델이다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00169,한국은행이 30일 발표한 ＇12월중 금융기관 가중평균금리＇에 따르면 지난달 예금은행의 신규취급액기준 주택담보대출 금리는 연 2.45%로 전월에 이어 2001년 9월 관련 통계 편제 이래 최저 수준을 유지했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00170,＇기생충＇ 이전 봉준호 감독의 대표적인 장편 영화 5편이 모두 10위권 안에 포함됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00171,우리나라는 이 책에 나오는 헴과 비슷하게 동굴에 갇혀 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00172,BTS가 출연하는 ABC방송의 ＇뉴 이어스 로킹 이브＇(New Year＇s Rocking Eve)는 미국의 최대 새해맞이 라이브 쇼다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00173,"씨앤투스성진은 소재 연구부터 필터 원단 제작, 완제품 생산, 품질 점검까지 전 공정을 일원화한 자체 생산 시스템을 갖췄다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00174,봉 감독 말처럼 미국인들은 자막이 있는 외국 영화를 즐겨보지 않는다.,사실형,부정,현재,확실,사실형-부정-현재-확실
TRAIN_00175,"수리온 기동헬기를 기반으로 개발된 상륙기동헬기, 의무후송전용헬기도 실전 배치되어 활약하고 있고, 해외 도입으로 운용되던 관용헬기들도 경찰, 해경, 산림, 소방 부문에서 수리온이 점차적으로 그 역할을 대신할 예정으로 아래와 같은 모델들로 구성되어 있다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00176,일부 여행족들은 대리점을 직접 찾아 직원들에게 폭언에 행패까지 부리고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00177,NFT와 부분유료화 게임이 만났을 때 낼 수 있는 기대 효과에 대해서도 논한다.,사실형,긍정,미래,불확실,사실형-긍정-미래-불확실
TRAIN_00178,이는 알칼리성을 띄는 일반 세제와 달리 pH 6~8의 중성을 띄어 세탁 시 섬유를 섬세하게 관리해주고 옷의 수명 연장에 도움을 준다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_00179,전 세계 3억8000만 명의 이용자를 보유한 캐주얼 레이싱 게임 ＇카트라이더＇를 콘솔과 PC 멀티플랫폼 게임으로 새로 제작한 ＇카트라이더: 드리프트＇의 경우 ＇카트라이더: 드리프트 - 머신러닝을 활용한 위치 예측 개선＇ 강연을 통해 개발진이 보다 자연스럽고 실감나는 플레이를 선사하기 위해 노력한 결과물을 확인할 수 있다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_00180,월스트리트저널(WSJ)이 집계한 전문가 예상치인 4.8도 밑돌았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00181,"할리우드 여배우 앤젤리나 졸리는 2013년 유방암 발생 가능성이 87%라는 진단을 받고, 암에 걸리지 않았는데도 예방을 위해 유방 절제 수술을 받은 바 있다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00182,"한편, 다목적 중형 헬기 수리온에 이어 국내 개발 중인 회전익 기체로는 군용 소형무장헬기와 소형 민수용 헬기도 한창 개발 중이다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00183,이번에 발표된 점도표에서 잘 나타난다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_00184,"19일 농식품부는 오는 20일부터 전국 이마트, 롯데마트, 홈플러스, 농협하나로유통, GS더프레시 매장 1481곳에서 양파와 파프리카의 낱개 판매를 시작한다고 밝혔다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00185,엔씨소프트는 참여자에게 추가로 오는 4월 14일 보상 쿠폰도 증정한다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_00186,"우리가 지상에서 보는 아찔하고 긴장감 넘치는 곡예비행은 1번기가 전체 대형을 이끌고, 2번과 3번기가 레프트윙과 라이트윙, 4번기는 1번기와 함께 포메이션 기동을 선보인다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00187,이번 지방선거는 정권교체가 이뤄진 지 석 달 만에 치렀을 뿐 아니라 오세훈 서울시장이 송영길 민주당 후보를 20%포인트 가까이 앞서는 등 민주당에 불리한 지형에서 치러졌다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_00188,2015년 미국 전역을 돌아다니며 옷을 수선해주는 리페어(repair) 트럭 행사도 벌였다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00189,국내 정치권 일각에서는 미 연방준비제도처럼 한국은행이 회사채 시장에 개입할 법적 기반 마련을 검토해야 한다는 목소리가 나온다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_00190,소피 CEO는 ＂포도나무에 곰팡이가 생겼을 때 항생제를 쓰면 금방 해결할 수 있지만 바이오 다이나믹은 어떤 인위적 약물도 쓸 수 없기 때문에 그만큼 처음부터 강하게 길러야 한다＂며 ＂재배방식이 까다로워 다른 와이너리에서 바이오 다이나믹 농법을 섣불리 따라하지 못한다＂고 말했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00191,"규제혁신전략회의는 대통령직인수위원회가 발표한 국정과제 중 하나로, 대통령이 의장을 맡고 국무총리가 부의장을 맡는다.",사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_00192,20만원 상당의 왕복티켓 구매 시 모아둔 유니마일 포인트 5만점을 사용해 15만원만 추가로 결제했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00193,"또한 대한영상의학회 국제협력이사, AOSPR(아시아-대양주 소아영상의학회) 회장, 대한자기공명의학회 이사 및 대한초음파의학회 회장을 역임했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00194,이 교수는 귀국 후 함께 훈련에 참여한 장병 등에게 먼저 간다고 인사를 전한 뒤 떠났다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00195,포이 국장은 ＂현재 유럽 데이터센터의 45%가량이 룩셈부르크에 자리 잡고 있다＂고 설명했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00196,엔씨소프트는 새 시즌을 맞아 업데이트 예정인 신규 콘텐츠도 공개했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_00197,"특히 이 부회장은 ＂우리의 모든 영화에 대해 주저하지 않고 의견을 바로 말씀해주신 한국 관객들에게 감사하다＂며 ＂그런 의견 덕분에 우리가 안주하지 않을 수 있었고, 감독과 창작자들이 앞으로 나아갈 수 있었다. 한국 관객 여러분이 없었다면 이 자리에 없었을 것이다＂라고 강조했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
